call_id,subscriber_id,call_timestamp,duration_sec,call_status,tower_id
call_52,sub_5,2025-04-04T01:00:23Z,976,COMPLETED,TWR_A
call_53,sub_5,2025-04-18T07:05:16Z,86,DROPPED,TWR_C
call_54,sub_5,2025-04-29T00:40:35Z,635,COMPLETED,TWR_B
call_55,sub_5,2025-05-31T18:38:23Z,974,COMPLETED,TWR_A
call_56,sub_5,2025-05-23T12:08:35Z,50,DROPPED,TWR_C
call_57,sub_5,2025-04-05T20:07:00Z,328,COMPLETED,TWR_A
call_58,sub_5,2025-05-12T23:21:08Z,242,COMPLETED,TWR_B
call_59,sub_5,2025-05-15T16:56:55Z,730,COMPLETED,TWR_A
call_60,sub_5,2025-05-22T23:36:54Z,14,DROPPED,TWR_C
call_61,sub_6,2025-05-16T01:32:31Z,839,COMPLETED,TWR_A
call_62,sub_6,2025-04-15T14:51:31Z,46,COMPLETED,TWR_B
call_63,sub_6,2025-04-15T23:19:57Z,30,DROPPED,TWR_B
call_64,sub_6,2025-05-05T04:21:02Z,993,COMPLETED,TWR_A
call_65,sub_6,2025-05-19T10:25:41Z,1192,COMPLETED,TWR_A
call_66,sub_6,2025-05-21T02:00:31Z,39,DROPPED,TWR_B
call_67,sub_6,2025-04-22T22:19:49Z,596,COMPLETED,TWR_A
call_68,sub_6,2025-06-01T04:51:49Z,239,COMPLETED,TWR_A
call_69,sub_6,2025-04-04T11:48:52Z,71,COMPLETED,TWR_B
call_70,sub_6,2025-05-01T21:10:54Z,40,DROPPED,TWR_B
call_71,sub_6,2025-04-17T01:58:52Z,59,DROPPED,TWR_B
call_72,sub_6,2025-04-09T16:55:54Z,482,COMPLETED,TWR_A
call_73,sub_7,2025-05-09T17:27:56Z,902,COMPLETED,TWR_A
call_74,sub_7,2025-04-15T15:47:49Z,881,COMPLETED,TWR_C
call_75,sub_7,2025-05-14T07:30:11Z,68,DROPPED,TWR_B
call_76,sub_7,2025-05-17T02:16:46Z,991,COMPLETED,TWR_C
call_77,sub_7,2025-04-09T00:06:53Z,360,COMPLETED,TWR_C
call_78,sub_7,2025-04-30T08:56:34Z,337,COMPLETED,TWR_A
call_79,sub_7,2025-04-03T07:48:01Z,27,DROPPED,TWR_B
call_80,sub_7,2025-04-17T11:41:28Z,577,COMPLETED,TWR_B
call_81,sub_7,2025-04-10T06:36:31Z,499,COMPLETED,TWR_C
call_82,sub_7,2025-05-04T06:11:21Z,946,COMPLETED,TWR_A
call_83,sub_7,2025-04-24T15:47:03Z,852,COMPLETED,TWR_C
call_84,sub_7,2025-05-17T21:42:59Z,125,COMPLETED,TWR_A
call_85,sub_8,2025-04-05T23:30:36Z,407,COMPLETED,TWR_C
call_86,sub_8,2025-05-05T06:13:56Z,174,COMPLETED,TWR_C
call_87,sub_8,2025-04-17T21:43:37Z,1119,COMPLETED,TWR_B
call_88,sub_8,2025-04-20T16:51:57Z,537,COMPLETED,TWR_A
call_89,sub_8,2025-04-09T01:31:20Z,81,DROPPED,TWR_A
call_90,sub_8,2025-05-10T08:35:28Z,649,COMPLETED,TWR_B
call_91,sub_8,2025-04-18T05:24:29Z,1101,COMPLETED,TWR_C
call_92,sub_8,2025-05-26T17:44:21Z,447,COMPLETED,TWR_B
call_93,sub_8,2025-04-19T23:45:51Z,753,COMPLETED,TWR_B
call_94,sub_8,2025-05-19T04:06:07Z,694,COMPLETED,TWR_C
call_95,sub_8,2025-05-16T21:58:36Z,104,COMPLETED,TWR_A
call_96,sub_8,2025-05-23T00:23:54Z,1022,COMPLETED,TWR_A
call_97,sub_9,2025-04-07T03:52:03Z,406,COMPLETED,TWR_C
call_98,sub_9,2025-05-13T18:36:06Z,1138,COMPLETED,TWR_C
call_99,sub_9,2025-04-28T13:10:35Z,865,COMPLETED,TWR_A
call_100,sub_9,2025-04-13T14:45:24Z,84,DROPPED,TWR_C
call_101,sub_9,2025-05-13T21:42:53Z,47,DROPPED,TWR_A
call_102,sub_9,2025-05-22T15:14:46Z,103,COMPLETED,TWR_A
call_103,sub_9,2025-05-02T22:27:38Z,479,COMPLETED,TWR_A
call_104,sub_9,2025-04-15T17:02:22Z,949,COMPLETED,TWR_C
call_105,sub_9,2025-04-29T15:59:25Z,364,COMPLETED,TWR_A
call_106,sub_9,2025-04-30T15:08:19Z,62,DROPPED,TWR_A
call_107,sub_9,2025-04-26T10:17:39Z,60,DROPPED,TWR_A
call_108,sub_9,2025-05-15T00:22:08Z,396,COMPLETED,TWR_A
call_109,sub_10,2025-05-01T04:51:46Z,642,COMPLETED,TWR_A
call_110,sub_10,2025-05-18T17:39:46Z,15,DROPPED,TWR_B
call_111,sub_10,2025-04-17T09:01:45Z,1071,COMPLETED,TWR_C
call_112,sub_10,2025-04-27T01:52:25Z,334,COMPLETED,TWR_B
call_113,sub_10,2025-04-12T01:50:19Z,342,COMPLETED,TWR_C
call_114,sub_10,2025-05-13T18:14:33Z,1173,COMPLETED,TWR_C
call_115,sub_10,2025-04-24T02:05:13Z,924,COMPLETED,TWR_C
call_116,sub_10,2025-04-06T23:49:51Z,303,COMPLETED,TWR_B
call_117,sub_10,2025-05-18T22:27:51Z,89,DROPPED,TWR_B
call_118,sub_10,2025-05-21T03:08:15Z,31,DROPPED,TWR_B
call_119,sub_10,2025-04-23T07:56:28Z,183,COMPLETED,TWR_B
call_120,sub_10,2025-04-15T04:28:49Z,65,DROPPED,TWR_B
call_121,sub_11,2025-04-22T19:49:53Z,1175,COMPLETED,TWR_A
call_122,sub_11,2025-04-11T05:11:23Z,408,COMPLETED,TWR_A
call_123,sub_11,2025-04-26T11:14:47Z,1002,COMPLETED,TWR_A
call_124,sub_11,2025-04-23T19:59:03Z,470,COMPLETED,TWR_A
call_125,sub_11,2025-04-24T13:08:48Z,999,COMPLETED,TWR_C
call_126,sub_11,2025-05-11T19:36:46Z,982,COMPLETED,TWR_B
call_127,sub_11,2025-05-13T12:16:30Z,9,DROPPED,TWR_B
call_128,sub_11,2025-04-12T16:59:25Z,747,COMPLETED,TWR_B
call_129,sub_11,2025-04-26T15:34:38Z,404,COMPLETED,TWR_A
call_130,sub_11,2025-05-22T23:57:38Z,400,COMPLETED,TWR_C
call_131,sub_11,2025-04-12T12:32:41Z,414,COMPLETED,TWR_B
call_132,sub_11,2025-05-10T01:04:21Z,1109,COMPLETED,TWR_A
call_133,sub_12,2025-05-12T09:38:20Z,88,DROPPED,TWR_A
call_134,sub_12,2025-05-13T03:03:25Z,376,COMPLETED,TWR_B
call_135,sub_12,2025-05-20T10:39:04Z,705,COMPLETED,TWR_A
call_136,sub_12,2025-04-09T10:48:18Z,840,COMPLETED,TWR_C
call_137,sub_12,2025-04-26T15:42:03Z,305,COMPLETED,TWR_B
call_138,sub_12,2025-05-13T12:31:25Z,1059,COMPLETED,TWR_B
call_139,sub_12,2025-05-02T03:48:22Z,779,COMPLETED,TWR_C
call_140,sub_12,2025-04-21T11:35:46Z,69,DROPPED,TWR_C
call_141,sub_12,2025-04-12T23:21:14Z,278,COMPLETED,TWR_C
call_142,sub_12,2025-05-11T00:51:12Z,35,DROPPED,TWR_A
call_143,sub_12,2025-04-11T19:27:50Z,833,COMPLETED,TWR_B
call_144,sub_12,2025-05-04T16:37:49Z,934,COMPLETED,TWR_A
call_145,sub_13,2025-05-15T11:14:05Z,60,DROPPED,TWR_A
call_146,sub_13,2025-04-11T18:19:46Z,1091,COMPLETED,TWR_B
call_147,sub_13,2025-04-16T08:32:07Z,215,COMPLETED,TWR_B
call_148,sub_13,2025-04-18T22:31:06Z,1025,COMPLETED,TWR_C
call_149,sub_13,2025-04-25T18:26:43Z,254,COMPLETED,TWR_A
call_150,sub_13,2025-04-15T23:00:32Z,55,COMPLETED,TWR_A
call_151,sub_13,2025-04-23T09:22:54Z,35,DROPPED,TWR_A
call_152,sub_13,2025-04-09T02:23:25Z,87,DROPPED,TWR_C
call_153,sub_13,2025-04-18T08:32:44Z,937,COMPLETED,TWR_C
call_154,sub_13,2025-04-30T14:25:47Z,501,COMPLETED,TWR_B
call_155,sub_13,2025-04-24T17:50:28Z,922,COMPLETED,TWR_B
call_156,sub_13,2025-05-04T00:05:18Z,194,COMPLETED,TWR_A
call_157,sub_14,2025-05-17T19:15:30Z,1151,COMPLETED,TWR_A
call_158,sub_14,2025-05-10T11:24:08Z,453,COMPLETED,TWR_B
call_159,sub_14,2025-05-12T04:12:03Z,1083,COMPLETED,TWR_C
call_160,sub_14,2025-05-10T00:44:45Z,1083,COMPLETED,TWR_B
call_161,sub_14,2025-04-25T21:08:01Z,9,DROPPED,TWR_C
call_162,sub_14,2025-05-23T18:49:39Z,937,COMPLETED,TWR_B
call_163,sub_14,2025-04-16T12:04:35Z,38,DROPPED,TWR_B
call_164,sub_14,2025-05-14T14:40:33Z,721,COMPLETED,TWR_A
call_165,sub_14,2025-05-19T08:28:45Z,438,COMPLETED,TWR_C
call_166,sub_14,2025-05-07T10:58:25Z,25,DROPPED,TWR_A
call_167,sub_14,2025-04-26T08:51:08Z,1149,COMPLETED,TWR_C
call_168,sub_14,2025-04-28T04:13:57Z,1154,COMPLETED,TWR_C
call_169,sub_15,2025-04-23T23:41:46Z,181,COMPLETED,TWR_A
call_170,sub_15,2025-05-22T15:05:26Z,514,COMPLETED,TWR_A
call_171,sub_15,2025-04-10T01:27:33Z,803,COMPLETED,TWR_A
call_172,sub_15,2025-04-21T23:26:52Z,680,COMPLETED,TWR_A
call_173,sub_15,2025-05-31T09:22:52Z,887,COMPLETED,TWR_A
call_174,sub_15,2025-04-13T17:53:20Z,703,COMPLETED,TWR_B
call_175,sub_15,2025-05-06T01:12:48Z,37,COMPLETED,TWR_A
call_176,sub_15,2025-05-06T07:48:50Z,544,COMPLETED,TWR_B
call_177,sub_15,2025-05-26T09:16:24Z,532,COMPLETED,TWR_C
call_178,sub_15,2025-05-22T17:32:52Z,446,COMPLETED,TWR_B
call_179,sub_15,2025-04-12T15:55:16Z,1084,COMPLETED,TWR_C
call_180,sub_15,2025-05-02T11:23:50Z,40,COMPLETED,TWR_C
call_181,sub_16,2025-04-27T02:04:19Z,164,COMPLETED,TWR_A
call_182,sub_16,2025-05-05T20:23:09Z,840,COMPLETED,TWR_A
call_183,sub_16,2025-04-15T15:07:39Z,1187,COMPLETED,TWR_A
call_184,sub_16,2025-05-23T20:10:20Z,1067,COMPLETED,TWR_C
call_185,sub_16,2025-04-11T21:12:41Z,74,DROPPED,TWR_C
call_186,sub_16,2025-04-26T01:36:25Z,343,COMPLETED,TWR_C
call_187,sub_16,2025-05-30T07:58:31Z,853,COMPLETED,TWR_B
call_188,sub_16,2025-04-13T17:43:50Z,291,COMPLETED,TWR_A
call_189,sub_16,2025-04-24T07:51:34Z,541,COMPLETED,TWR_A
call_190,sub_16,2025-04-12T12:02:54Z,1121,COMPLETED,TWR_C
call_191,sub_16,2025-05-27T08:01:40Z,87,DROPPED,TWR_C
call_192,sub_16,2025-05-31T02:06:10Z,48,DROPPED,TWR_C
call_193,sub_17,2025-04-21T19:56:33Z,87,COMPLETED,TWR_C
call_194,sub_17,2025-05-12T09:42:37Z,761,COMPLETED,TWR_B
call_195,sub_17,2025-04-30T11:51:17Z,434,COMPLETED,TWR_A
call_196,sub_17,2025-04-23T06:04:21Z,1038,COMPLETED,TWR_C
call_197,sub_17,2025-04-03T23:31:10Z,369,COMPLETED,TWR_C
call_198,sub_17,2025-04-03T01:11:45Z,42,DROPPED,TWR_C
call_199,sub_17,2025-05-11T14:25:01Z,1182,COMPLETED,TWR_C
call_200,sub_17,2025-04-02T22:30:32Z,727,COMPLETED,TWR_C
call_201,sub_17,2025-04-28T01:21:42Z,133,COMPLETED,TWR_C
call_202,sub_17,2025-04-28T20:00:12Z,51,COMPLETED,TWR_C
call_203,sub_17,2025-05-04T19:57:47Z,78,DROPPED,TWR_A
call_204,sub_17,2025-05-28T02:47:40Z,67,COMPLETED,TWR_A
call_205,sub_18,2025-05-16T09:21:09Z,407,COMPLETED,TWR_B
call_206,sub_18,2025-05-11T10:07:54Z,487,COMPLETED,TWR_B
call_207,sub_18,2025-04-24T14:01:48Z,331,COMPLETED,TWR_A
call_208,sub_18,2025-04-13T11:28:39Z,671,COMPLETED,TWR_A
call_209,sub_18,2025-05-15T13:02:49Z,67,COMPLETED,TWR_A
call_210,sub_18,2025-05-11T23:06:33Z,14,DROPPED,TWR_C
call_211,sub_18,2025-04-17T10:59:57Z,1078,COMPLETED,TWR_A
call_212,sub_18,2025-04-10T20:00:19Z,1197,COMPLETED,TWR_C
call_213,sub_18,2025-05-19T23:48:21Z,836,COMPLETED,TWR_A
call_214,sub_18,2025-04-18T10:13:29Z,70,COMPLETED,TWR_C
call_215,sub_18,2025-05-19T14:40:15Z,71,DROPPED,TWR_C
call_216,sub_18,2025-05-13T21:06:32Z,1090,COMPLETED,TWR_C
call_217,sub_19,2025-04-27T12:52:44Z,816,COMPLETED,TWR_B
call_218,sub_19,2025-05-12T08:11:52Z,197,COMPLETED,TWR_C
call_219,sub_19,2025-04-09T13:32:25Z,88,DROPPED,TWR_A
call_220,sub_19,2025-04-03T22:59:19Z,417,COMPLETED,TWR_B
call_221,sub_19,2025-04-28T09:24:51Z,24,DROPPED,TWR_A
call_222,sub_19,2025-05-22T22:31:35Z,178,COMPLETED,TWR_B
call_223,sub_19,2025-04-10T19:10:35Z,488,COMPLETED,TWR_C
call_224,sub_19,2025-05-18T07:55:13Z,249,COMPLETED,TWR_C
call_225,sub_19,2025-05-28T11:30:58Z,71,COMPLETED,TWR_A
call_226,sub_19,2025-05-01T19:31:21Z,1021,COMPLETED,TWR_C
call_227,sub_19,2025-05-22T02:41:39Z,54,COMPLETED,TWR_B
call_228,sub_19,2025-05-02T09:07:19Z,818,COMPLETED,TWR_C
call_229,sub_20,2025-05-14T18:06:36Z,1124,COMPLETED,TWR_A
call_230,sub_20,2025-05-03T17:05:27Z,658,COMPLETED,TWR_A
call_231,sub_20,2025-04-23T09:36:29Z,432,COMPLETED,TWR_C
call_232,sub_20,2025-04-11T14:26:00Z,625,COMPLETED,TWR_A
call_233,sub_20,2025-05-03T13:13:28Z,58,DROPPED,TWR_B
call_234,sub_20,2025-05-16T03:27:01Z,1197,COMPLETED,TWR_C
call_235,sub_20,2025-05-21T13:50:04Z,1056,COMPLETED,TWR_A
call_236,sub_20,2025-04-29T15:05:33Z,77,DROPPED,TWR_C
call_237,sub_20,2025-04-18T11:58:16Z,72,DROPPED,TWR_C
call_238,sub_20,2025-04-28T07:23:56Z,53,DROPPED,TWR_C
call_239,sub_20,2025-04-02T19:32:18Z,854,COMPLETED,TWR_B
call_240,sub_20,2025-05-05T03:07:46Z,79,DROPPED,TWR_C
call_241,sub_21,2025-04-26T14:12:49Z,671,COMPLETED,TWR_C
call_242,sub_21,2025-04-03T11:25:33Z,581,COMPLETED,TWR_A
call_243,sub_21,2025-05-09T22:31:28Z,49,DROPPED,TWR_A
call_244,sub_21,2025-04-22T20:48:09Z,205,COMPLETED,TWR_B
call_245,sub_21,2025-04-09T07:49:48Z,11,DROPPED,TWR_A
call_246,sub_21,2025-05-16T18:51:53Z,155,COMPLETED,TWR_B
call_247,sub_21,2025-04-19T14:04:55Z,947,COMPLETED,TWR_A
call_248,sub_21,2025-04-14T06:49:38Z,162,COMPLETED,TWR_C
call_249,sub_21,2025-04-23T03:11:55Z,392,COMPLETED,TWR_A
call_250,sub_21,2025-04-16T09:20:29Z,755,COMPLETED,TWR_A
call_251,sub_21,2025-04-05T15:39:08Z,55,DROPPED,TWR_A
call_252,sub_21,2025-05-28T15:38:24Z,1165,COMPLETED,TWR_A
call_253,sub_22,2025-05-04T09:09:54Z,349,COMPLETED,TWR_B
call_254,sub_22,2025-04-09T13:36:58Z,935,COMPLETED,TWR_A
call_255,sub_22,2025-04-14T16:25:04Z,375,COMPLETED,TWR_B
call_256,sub_22,2025-05-03T09:08:35Z,525,COMPLETED,TWR_B
call_257,sub_22,2025-04-30T02:21:20Z,982,COMPLETED,TWR_C
call_258,sub_22,2025-05-23T21:35:19Z,11,DROPPED,TWR_A
call_259,sub_22,2025-04-01T13:22:42Z,497,COMPLETED,TWR_B
call_260,sub_22,2025-04-20T11:12:39Z,35,COMPLETED,TWR_C
call_261,sub_22,2025-04-02T12:27:56Z,823,COMPLETED,TWR_C
call_262,sub_22,2025-04-29T03:41:10Z,32,DROPPED,TWR_A
call_263,sub_22,2025-05-11T02:58:50Z,211,COMPLETED,TWR_C
call_264,sub_22,2025-04-05T01:44:00Z,741,COMPLETED,TWR_A
call_265,sub_23,2025-05-28T07:56:19Z,442,COMPLETED,TWR_B
call_266,sub_23,2025-05-19T22:18:12Z,154,COMPLETED,TWR_A
call_267,sub_23,2025-04-29T13:27:07Z,87,DROPPED,TWR_C
call_268,sub_23,2025-05-01T23:58:41Z,1181,COMPLETED,TWR_B
call_269,sub_23,2025-04-05T22:58:42Z,1147,COMPLETED,TWR_C
call_270,sub_23,2025-05-14T06:24:13Z,381,COMPLETED,TWR_B
call_271,sub_23,2025-04-04T03:40:28Z,972,COMPLETED,TWR_C
call_272,sub_23,2025-04-16T22:15:52Z,76,DROPPED,TWR_C
call_273,sub_23,2025-04-25T22:07:28Z,25,DROPPED,TWR_C
call_274,sub_23,2025-04-06T09:58:03Z,1147,COMPLETED,TWR_C
call_275,sub_23,2025-04-19T02:59:45Z,1098,COMPLETED,TWR_A
call_276,sub_23,2025-05-31T21:25:25Z,669,COMPLETED,TWR_A
call_277,sub_24,2025-05-31T21:21:45Z,801,COMPLETED,TWR_C
call_278,sub_24,2025-05-17T03:37:16Z,15,DROPPED,TWR_A
call_279,sub_24,2025-04-03T01:52:22Z,23,DROPPED,TWR_A
call_280,sub_24,2025-04-02T07:09:41Z,640,COMPLETED,TWR_C
call_281,sub_24,2025-04-03T10:52:55Z,25,DROPPED,TWR_A
call_282,sub_24,2025-04-30T15:25:34Z,32,DROPPED,TWR_A
call_283,sub_24,2025-05-06T03:31:03Z,220,COMPLETED,TWR_C
call_284,sub_24,2025-05-20T17:27:31Z,755,COMPLETED,TWR_B
call_285,sub_24,2025-04-23T15:38:49Z,402,COMPLETED,TWR_B
call_286,sub_24,2025-04-26T20:02:24Z,187,COMPLETED,TWR_B
call_287,sub_24,2025-05-04T06:17:36Z,274,COMPLETED,TWR_A
call_288,sub_24,2025-05-18T11:14:58Z,276,COMPLETED,TWR_C
call_289,sub_25,2025-04-13T13:43:48Z,829,COMPLETED,TWR_C
call_290,sub_25,2025-04-08T06:27:39Z,179,COMPLETED,TWR_C
call_291,sub_25,2025-04-05T19:30:22Z,1055,COMPLETED,TWR_C
call_292,sub_25,2025-04-05T07:47:41Z,784,COMPLETED,TWR_C
call_293,sub_25,2025-04-19T19:40:17Z,469,COMPLETED,TWR_B
call_294,sub_25,2025-05-21T10:17:58Z,829,COMPLETED,TWR_C
call_295,sub_25,2025-05-01T01:17:27Z,103,COMPLETED,TWR_C
call_296,sub_25,2025-04-20T07:55:39Z,868,COMPLETED,TWR_C
call_297,sub_25,2025-05-19T03:59:10Z,414,COMPLETED,TWR_C
call_298,sub_25,2025-04-20T09:52:11Z,133,COMPLETED,TWR_A
call_299,sub_25,2025-05-06T11:06:05Z,174,COMPLETED,TWR_A
call_300,sub_25,2025-05-16T00:36:16Z,545,COMPLETED,TWR_B
call_301,sub_26,2025-04-23T13:50:39Z,664,COMPLETED,TWR_C
call_302,sub_26,2025-04-18T09:43:03Z,114,COMPLETED,TWR_B
call_303,sub_26,2025-04-29T09:49:36Z,1151,COMPLETED,TWR_C
call_304,sub_26,2025-04-25T13:10:11Z,567,COMPLETED,TWR_B
call_305,sub_26,2025-04-15T10:59:07Z,205,COMPLETED,TWR_B
call_306,sub_26,2025-05-04T03:12:23Z,981,COMPLETED,TWR_B
call_307,sub_26,2025-04-16T09:50:32Z,88,COMPLETED,TWR_B
call_308,sub_26,2025-05-17T16:01:35Z,974,COMPLETED,TWR_A
call_309,sub_26,2025-05-08T12:51:27Z,54,COMPLETED,TWR_C
call_310,sub_26,2025-04-17T09:38:57Z,643,COMPLETED,TWR_C
call_311,sub_27,2025-04-23T07:10:24Z,272,COMPLETED,TWR_C
call_312,sub_27,2025-04-28T09:47:44Z,1125,COMPLETED,TWR_A
call_313,sub_27,2025-04-15T18:58:01Z,193,COMPLETED,TWR_B
call_314,sub_27,2025-04-28T04:13:36Z,256,COMPLETED,TWR_C
call_315,sub_27,2025-04-14T15:52:21Z,578,COMPLETED,TWR_C
call_316,sub_27,2025-04-14T05:11:46Z,594,COMPLETED,TWR_C
call_317,sub_27,2025-04-27T09:19:36Z,378,COMPLETED,TWR_B
call_318,sub_27,2025-04-25T03:39:04Z,1098,COMPLETED,TWR_A
call_319,sub_27,2025-04-23T19:01:55Z,642,COMPLETED,TWR_A
call_320,sub_27,2025-04-09T16:42:40Z,541,COMPLETED,TWR_C
call_321,sub_28,2025-05-11T02:17:49Z,618,COMPLETED,TWR_C
call_322,sub_28,2025-04-23T12:29:01Z,163,COMPLETED,TWR_C
call_323,sub_28,2025-05-31T04:09:47Z,1042,COMPLETED,TWR_C
call_324,sub_28,2025-05-29T01:56:29Z,594,COMPLETED,TWR_C
call_325,sub_28,2025-05-09T01:07:33Z,362,COMPLETED,TWR_A
call_326,sub_28,2025-04-06T07:18:26Z,429,COMPLETED,TWR_B
call_327,sub_28,2025-04-05T08:23:45Z,165,COMPLETED,TWR_B
call_328,sub_28,2025-05-13T16:08:59Z,55,COMPLETED,TWR_A
call_329,sub_28,2025-05-15T08:07:32Z,947,COMPLETED,TWR_A
call_330,sub_28,2025-04-05T05:06:13Z,180,COMPLETED,TWR_A
call_331,sub_29,2025-04-03T06:25:26Z,1090,COMPLETED,TWR_C
call_332,sub_29,2025-04-12T12:57:32Z,619,COMPLETED,TWR_B
call_333,sub_29,2025-05-03T11:22:28Z,498,COMPLETED,TWR_C
call_334,sub_29,2025-04-23T11:50:39Z,742,COMPLETED,TWR_C
call_335,sub_29,2025-05-29T19:29:54Z,46,COMPLETED,TWR_C
call_336,sub_29,2025-04-02T20:41:58Z,1027,COMPLETED,TWR_C
call_337,sub_29,2025-04-26T09:41:16Z,206,COMPLETED,TWR_C
call_338,sub_29,2025-04-06T15:37:10Z,1045,COMPLETED,TWR_A
call_339,sub_29,2025-05-26T05:25:39Z,201,COMPLETED,TWR_C
call_340,sub_29,2025-06-01T05:54:49Z,265,COMPLETED,TWR_C
call_341,sub_30,2025-04-04T03:41:07Z,45,COMPLETED,TWR_C
call_342,sub_30,2025-05-17T17:34:24Z,704,COMPLETED,TWR_A
call_343,sub_30,2025-04-06T04:13:35Z,864,COMPLETED,TWR_C
call_344,sub_30,2025-05-21T19:41:01Z,299,COMPLETED,TWR_C
call_345,sub_30,2025-04-06T06:49:27Z,831,COMPLETED,TWR_A
call_346,sub_30,2025-04-02T06:49:04Z,754,COMPLETED,TWR_B
call_347,sub_30,2025-04-30T15:16:24Z,756,COMPLETED,TWR_A
call_348,sub_30,2025-04-06T14:04:53Z,438,COMPLETED,TWR_C
call_349,sub_30,2025-04-16T13:08:55Z,1112,COMPLETED,TWR_A
call_350,sub_30,2025-04-25T11:54:24Z,761,COMPLETED,TWR_A
call_351,sub_31,2025-04-08T06:09:31Z,793,COMPLETED,TWR_A
call_352,sub_31,2025-04-24T12:20:30Z,207,COMPLETED,TWR_C
call_353,sub_31,2025-05-12T15:24:16Z,575,COMPLETED,TWR_A
call_354,sub_31,2025-05-11T11:37:41Z,798,COMPLETED,TWR_B
call_355,sub_31,2025-04-30T17:40:31Z,86,DROPPED,TWR_B
call_356,sub_31,2025-05-10T01:15:56Z,1165,COMPLETED,TWR_C
call_357,sub_31,2025-04-12T15:44:24Z,1070,COMPLETED,TWR_B
