event_id,user_id,timestamp,event_type,session_hash
evt_156,usr_11,2025-04-12T14:55:10Z,export,sess_471700
evt_157,usr_11,2025-05-11T23:35:30Z,export,sess_687497
evt_158,usr_11,2025-05-11T18:27:10Z,export,sess_954774
evt_159,usr_11,2025-04-02T22:19:18Z,login,sess_800808
evt_160,usr_11,2025-04-21T14:18:17Z,logout,sess_875078
evt_161,usr_11,2025-04-30T16:50:45Z,login,sess_102921
evt_162,usr_11,2025-04-04T07:05:41Z,export,sess_510225
evt_163,usr_11,2025-04-09T11:26:41Z,logout,sess_989219
evt_164,usr_11,2025-05-13T02:56:55Z,export,sess_938140
evt_165,usr_11,2025-05-19T14:41:54Z,export,sess_663992
evt_166,usr_12,2025-04-17T10:37:52Z,feature_a,sess_521574
evt_167,usr_12,2025-05-19T08:55:44Z,export,sess_140655
evt_168,usr_12,2025-05-22T09:50:38Z,export,sess_963398
evt_169,usr_12,2025-04-13T19:50:11Z,login,sess_545955
evt_170,usr_12,2025-04-07T06:23:00Z,feature_a,sess_327192
evt_171,usr_12,2025-05-07T04:29:44Z,logout,sess_788322
evt_172,usr_12,2025-04-27T17:27:21Z,logout,sess_911476
evt_173,usr_12,2025-05-13T21:15:54Z,logout,sess_984129
evt_174,usr_12,2025-05-15T21:52:25Z,login,sess_164639
evt_175,usr_12,2025-05-09T13:24:34Z,export,sess_374019
evt_176,usr_12,2025-05-18T01:47:47Z,logout,sess_187280
evt_177,usr_12,2025-04-01T18:10:09Z,export,sess_655079
evt_178,usr_12,2025-05-18T23:29:46Z,feature_a,sess_248780
evt_179,usr_12,2025-04-13T01:05:46Z,logout,sess_244280
evt_180,usr_12,2025-05-09T03:00:01Z,export,sess_625804
evt_181,usr_13,2025-05-19T06:07:30Z,login,sess_132891
evt_182,usr_13,2025-05-16T13:26:23Z,logout,sess_102770
evt_183,usr_13,2025-04-27T17:20:37Z,export,sess_353998
evt_184,usr_13,2025-04-08T00:13:32Z,export,sess_453954
evt_185,usr_13,2025-04-20T23:07:21Z,export,sess_425237
evt_186,usr_13,2025-04-29T08:50:17Z,login,sess_264252
evt_187,usr_13,2025-04-10T13:08:46Z,export,sess_850869
evt_188,usr_13,2025-04-27T13:07:24Z,login,sess_435336
evt_189,usr_13,2025-04-06T22:41:39Z,feature_a,sess_247955
evt_190,usr_13,2025-05-14T05:55:25Z,login,sess_442119
evt_191,usr_13,2025-05-08T09:08:43Z,logout,sess_101495
evt_192,usr_13,2025-04-12T04:17:00Z,export,sess_164579
evt_193,usr_13,2025-05-03T00:50:23Z,export,sess_575767
evt_194,usr_13,2025-05-16T23:14:06Z,login,sess_855715
evt_195,usr_13,2025-05-14T12:16:25Z,logout,sess_835217
evt_196,usr_14,2025-05-02T00:04:42Z,logout,sess_453634
evt_197,usr_14,2025-05-07T20:27:23Z,export,sess_387240
evt_198,usr_14,2025-04-01T18:43:50Z,export,sess_514989
evt_199,usr_14,2025-05-15T20:12:09Z,export,sess_639725
evt_200,usr_14,2025-05-15T21:15:58Z,feature_b,sess_955054
evt_201,usr_14,2025-04-27T22:39:40Z,export,sess_259511
evt_202,usr_14,2025-04-22T12:19:54Z,login,sess_861405
evt_203,usr_14,2025-04-14T12:17:20Z,logout,sess_504668
evt_204,usr_14,2025-04-13T18:05:11Z,logout,sess_774656
evt_205,usr_14,2025-04-06T01:07:53Z,export,sess_578271
evt_206,usr_14,2025-05-21T07:51:55Z,logout,sess_372231
evt_207,usr_14,2025-04-14T18:51:07Z,export,sess_429701
evt_208,usr_14,2025-05-20T02:32:20Z,export,sess_462825
evt_209,usr_14,2025-04-06T08:24:42Z,export,sess_747803
evt_210,usr_14,2025-05-26T18:35:51Z,export,sess_916376
evt_211,usr_15,2025-04-03T07:08:23Z,export,sess_591369
evt_212,usr_15,2025-05-03T19:10:00Z,logout,sess_624141
evt_213,usr_15,2025-05-18T21:21:31Z,feature_a,sess_376941
evt_214,usr_15,2025-05-20T20:59:19Z,feature_b,sess_746195
evt_215,usr_15,2025-04-27T12:34:23Z,export,sess_496338
evt_216,usr_15,2025-05-15T19:33:00Z,login,sess_585315
evt_217,usr_15,2025-04-07T02:23:55Z,logout,sess_966202
evt_218,usr_15,2025-04-20T21:21:17Z,export,sess_258815
evt_219,usr_15,2025-04-17T13:32:16Z,logout,sess_395310
evt_220,usr_15,2025-05-30T04:16:01Z,export,sess_734189
evt_221,usr_15,2025-05-16T00:14:40Z,export,sess_831682
evt_222,usr_15,2025-05-04T03:58:53Z,feature_a,sess_462544
evt_223,usr_15,2025-04-02T14:05:46Z,logout,sess_384439
evt_224,usr_15,2025-04-03T15:45:37Z,logout,sess_118813
evt_225,usr_15,2025-05-01T18:07:13Z,export,sess_309856
evt_226,usr_16,2025-05-01T13:17:55Z,export,sess_238567
evt_227,usr_16,2025-05-20T02:22:27Z,logout,sess_657701
evt_228,usr_16,2025-04-29T05:02:56Z,login,sess_982738
evt_229,usr_16,2025-04-18T13:28:39Z,export,sess_224197
evt_230,usr_16,2025-05-20T06:00:49Z,logout,sess_343568
evt_231,usr_16,2025-05-04T06:38:01Z,login,sess_697107
evt_232,usr_16,2025-04-30T18:56:21Z,login,sess_849275
evt_233,usr_16,2025-05-06T08:15:46Z,export,sess_481145
evt_234,usr_16,2025-05-21T06:09:09Z,export,sess_550689
evt_235,usr_16,2025-04-21T16:53:05Z,logout,sess_687417
evt_236,usr_16,2025-04-16T11:25:47Z,export,sess_999478
evt_237,usr_16,2025-05-11T09:27:25Z,export,sess_185679
evt_238,usr_16,2025-05-25T09:09:45Z,feature_b,sess_978996
evt_239,usr_16,2025-05-16T04:52:22Z,export,sess_515087
evt_240,usr_16,2025-04-20T06:57:38Z,export,sess_146277
evt_241,usr_17,2025-05-15T16:14:42Z,login,sess_123713
evt_242,usr_17,2025-04-23T08:28:31Z,logout,sess_341571
evt_243,usr_17,2025-04-12T16:14:43Z,export,sess_509313
evt_244,usr_17,2025-04-22T16:20:22Z,login,sess_481048
evt_245,usr_17,2025-05-18T02:31:57Z,export,sess_628790
evt_246,usr_17,2025-05-24T05:49:17Z,export,sess_281320
evt_247,usr_17,2025-04-22T23:53:59Z,export,sess_742918
evt_248,usr_17,2025-04-14T00:50:52Z,export,sess_470430
evt_249,usr_17,2025-04-29T06:44:23Z,feature_a,sess_683808
evt_250,usr_17,2025-04-06T17:57:52Z,login,sess_783757
evt_251,usr_17,2025-05-22T09:56:12Z,login,sess_246055
evt_252,usr_17,2025-04-24T07:47:31Z,logout,sess_155015
evt_253,usr_17,2025-05-14T02:26:10Z,logout,sess_868334
evt_254,usr_17,2025-05-05T08:42:25Z,export,sess_261611
evt_255,usr_17,2025-05-02T01:13:50Z,export,sess_265273
evt_256,usr_18,2025-04-04T08:49:32Z,feature_b,sess_569726
evt_257,usr_18,2025-04-10T01:11:21Z,export,sess_607685
evt_258,usr_18,2025-05-16T15:44:14Z,login,sess_159471
evt_259,usr_18,2025-05-16T11:46:25Z,logout,sess_291049
evt_260,usr_18,2025-04-14T17:26:07Z,login,sess_681661
evt_261,usr_18,2025-05-16T15:50:39Z,export,sess_901236
evt_262,usr_18,2025-04-06T16:04:45Z,logout,sess_528482
evt_263,usr_18,2025-05-21T00:36:29Z,feature_a,sess_153537
evt_264,usr_18,2025-04-30T00:37:17Z,login,sess_627193
evt_265,usr_18,2025-04-16T04:46:20Z,feature_a,sess_711573
evt_266,usr_18,2025-04-11T14:35:02Z,feature_a,sess_189241
evt_267,usr_18,2025-05-31T09:29:19Z,login,sess_480460
evt_268,usr_18,2025-05-13T10:07:59Z,logout,sess_221222
evt_269,usr_18,2025-04-07T07:40:23Z,export,sess_388357
evt_270,usr_18,2025-05-16T06:08:13Z,export,sess_149743
evt_271,usr_19,2025-05-10T12:30:47Z,export,sess_577756
evt_272,usr_19,2025-04-23T00:09:07Z,logout,sess_960846
evt_273,usr_19,2025-05-18T02:51:45Z,export,sess_815328
evt_274,usr_19,2025-04-14T21:57:58Z,login,sess_689131
evt_275,usr_19,2025-04-23T04:17:39Z,login,sess_983688
evt_276,usr_19,2025-05-15T09:31:17Z,logout,sess_127947
evt_277,usr_19,2025-05-09T21:51:22Z,export,sess_700042
evt_278,usr_19,2025-04-26T02:11:31Z,export,sess_820606
evt_279,usr_19,2025-04-22T20:48:16Z,logout,sess_821852
evt_280,usr_19,2025-05-06T13:36:48Z,export,sess_795646
evt_281,usr_19,2025-04-03T04:05:52Z,export,sess_972372
evt_282,usr_19,2025-04-05T22:22:11Z,export,sess_362094
evt_283,usr_19,2025-04-02T20:11:24Z,export,sess_432835
evt_284,usr_19,2025-05-19T04:18:11Z,feature_b,sess_163468
evt_285,usr_19,2025-04-06T02:54:50Z,login,sess_375115
evt_286,usr_20,2025-04-21T06:15:09Z,export,sess_546775
evt_287,usr_20,2025-04-25T01:08:53Z,export,sess_104925
evt_288,usr_20,2025-05-23T13:31:46Z,logout,sess_397644
evt_289,usr_20,2025-05-05T12:16:44Z,export,sess_435754
evt_290,usr_20,2025-04-24T10:36:06Z,login,sess_343307
evt_291,usr_20,2025-04-26T01:34:00Z,export,sess_797416
evt_292,usr_20,2025-04-09T06:50:37Z,logout,sess_582838
evt_293,usr_20,2025-04-03T10:09:34Z,logout,sess_967220
evt_294,usr_20,2025-05-07T15:33:50Z,export,sess_268848
evt_295,usr_20,2025-04-22T12:54:30Z,export,sess_890331
evt_296,usr_20,2025-05-24T09:11:07Z,logout,sess_190995
evt_297,usr_20,2025-04-16T23:52:19Z,export,sess_533586
evt_298,usr_20,2025-05-01T20:41:11Z,export,sess_983928
evt_299,usr_20,2025-04-20T14:09:30Z,export,sess_482481
evt_300,usr_20,2025-04-29T08:56:00Z,login,sess_475856
evt_301,usr_21,2025-04-02T02:16:49Z,logout,sess_473411
evt_302,usr_21,2025-04-11T12:36:51Z,login,sess_624267
evt_303,usr_21,2025-04-26T20:21:36Z,logout,sess_895752
evt_304,usr_21,2025-05-17T20:46:43Z,export,sess_220370
evt_305,usr_21,2025-04-14T01:39:16Z,login,sess_284020
evt_306,usr_21,2025-05-30T23:10:11Z,logout,sess_530674
evt_307,usr_21,2025-05-06T12:59:28Z,login,sess_283100
evt_308,usr_21,2025-05-18T19:03:40Z,feature_b,sess_569875
evt_309,usr_21,2025-04-12T14:19:42Z,login,sess_379863
evt_310,usr_21,2025-05-13T13:32:21Z,logout,sess_920445
evt_311,usr_21,2025-04-20T09:10:48Z,login,sess_104262
evt_312,usr_21,2025-05-21T15:58:02Z,login,sess_749951
evt_313,usr_21,2025-04-12T23:09:45Z,logout,sess_884113
evt_314,usr_21,2025-04-25T22:22:53Z,export,sess_813554
evt_315,usr_21,2025-05-19T01:19:11Z,login,sess_254934
evt_316,usr_22,2025-04-25T07:19:23Z,login,sess_452355
evt_317,usr_22,2025-04-25T18:37:40Z,export,sess_169692
evt_318,usr_22,2025-04-27T18:36:45Z,logout,sess_501465
evt_319,usr_22,2025-04-19T15:57:23Z,login,sess_650998
evt_320,usr_22,2025-04-25T04:26:05Z,feature_a,sess_241770
evt_321,usr_22,2025-04-14T05:12:59Z,feature_a,sess_978161
evt_322,usr_22,2025-04-08T02:47:42Z,logout,sess_564179
evt_323,usr_22,2025-04-06T15:05:35Z,feature_a,sess_979472
evt_324,usr_22,2025-04-12T22:29:17Z,login,sess_144205
evt_325,usr_22,2025-04-13T13:36:36Z,login,sess_156995
evt_326,usr_22,2025-04-14T08:26:02Z,logout,sess_611712
evt_327,usr_22,2025-04-29T05:44:26Z,export,sess_583496
evt_328,usr_22,2025-04-15T16:53:13Z,logout,sess_281680
evt_329,usr_22,2025-05-15T15:17:16Z,logout,sess_656009
evt_330,usr_22,2025-05-13T21:00:12Z,feature_b,sess_953957
evt_331,usr_23,2025-05-02T12:07:28Z,export,sess_561337
evt_332,usr_23,2025-04-26T00:31:46Z,export,sess_975970
evt_333,usr_23,2025-05-02T10:23:47Z,export,sess_316491
evt_334,usr_23,2025-04-20T06:31:44Z,export,sess_650052
evt_335,usr_23,2025-04-30T10:46:48Z,logout,sess_115590
evt_336,usr_23,2025-04-22T00:44:38Z,logout,sess_354561
evt_337,usr_23,2025-05-07T00:35:12Z,login,sess_820979
evt_338,usr_23,2025-05-09T16:16:01Z,export,sess_772849
evt_339,usr_23,2025-05-08T17:14:17Z,export,sess_510450
evt_340,usr_23,2025-04-12T20:41:23Z,logout,sess_793461
evt_341,usr_23,2025-04-23T20:51:16Z,feature_b,sess_491476
evt_342,usr_23,2025-05-08T20:05:58Z,export,sess_936938
evt_343,usr_23,2025-04-25T12:56:46Z,export,sess_639161
evt_344,usr_23,2025-04-14T01:47:53Z,logout,sess_432398
evt_345,usr_23,2025-05-15T23:51:43Z,export,sess_540867
evt_346,usr_24,2025-05-11T06:02:22Z,login,sess_377499
evt_347,usr_24,2025-04-07T19:01:49Z,export,sess_595215
evt_348,usr_24,2025-05-02T08:25:23Z,export,sess_162938
evt_349,usr_24,2025-05-19T06:14:03Z,export,sess_803989
evt_350,usr_24,2025-04-08T09:23:02Z,export,sess_833564
evt_351,usr_24,2025-04-05T01:27:19Z,feature_a,sess_838500
evt_352,usr_24,2025-04-20T03:50:57Z,login,sess_424729
evt_353,usr_24,2025-05-02T06:26:53Z,export,sess_520735
evt_354,usr_24,2025-05-13T18:44:34Z,export,sess_316834
evt_355,usr_24,2025-04-06T07:48:28Z,feature_a,sess_382461
evt_356,usr_24,2025-05-10T03:13:42Z,export,sess_217801
evt_357,usr_24,2025-04-29T19:10:35Z,export,sess_372667
evt_358,usr_24,2025-05-19T14:22:52Z,export,sess_312397
evt_359,usr_24,2025-05-13T10:35:00Z,export,sess_937002
evt_360,usr_24,2025-04-17T20:55:03Z,logout,sess_678697
evt_361,usr_25,2025-04-08T02:21:37Z,feature_a,sess_839974
evt_362,usr_25,2025-04-18T21:26:56Z,logout,sess_488660
evt_363,usr_25,2025-04-20T03:43:44Z,export,sess_653143
evt_364,usr_25,2025-04-06T04:53:20Z,login,sess_301202
evt_365,usr_25,2025-04-23T07:18:56Z,login,sess_666445
evt_366,usr_25,2025-04-28T13:13:02Z,export,sess_153462
evt_367,usr_25,2025-04-30T15:58:52Z,export,sess_703853
evt_368,usr_25,2025-05-25T07:23:39Z,login,sess_303082
evt_369,usr_25,2025-05-03T16:30:45Z,feature_a,sess_929203
evt_370,usr_25,2025-04-27T14:04:53Z,login,sess_369477
evt_371,usr_25,2025-05-20T19:44:06Z,logout,sess_478241
evt_372,usr_25,2025-04-28T06:21:14Z,feature_a,sess_407996
evt_373,usr_25,2025-05-19T12:51:06Z,feature_a,sess_104810
evt_374,usr_25,2025-04-17T01:40:52Z,export,sess_729575
evt_375,usr_25,2025-05-21T05:55:38Z,export,sess_647470
evt_376,usr_26,2025-05-01T00:29:39Z,export,sess_573791
evt_377,usr_26,2025-04-16T20:35:10Z,feature_b,sess_220836
evt_378,usr_26,2025-05-01T12:24:30Z,feature_a,sess_687341
evt_379,usr_26,2025-05-31T02:19:11Z,logout,sess_164376
evt_380,usr_26,2025-05-13T06:05:57Z,feature_b,sess_178278
evt_381,usr_26,2025-04-18T17:53:25Z,login,sess_472646
evt_382,usr_26,2025-05-31T00:45:45Z,login,sess_256378
evt_383,usr_26,2025-05-19T07:33:04Z,feature_a,sess_314185
evt_384,usr_26,2025-05-19T05:03:14Z,feature_b,sess_290578
evt_385,usr_26,2025-04-11T14:13:03Z,export,sess_672754
evt_386,usr_26,2025-05-29T05:36:55Z,login,sess_206704
evt_387,usr_26,2025-05-11T05:53:12Z,login,sess_121248
evt_388,usr_27,2025-04-25T17:45:39Z,login,sess_209588
evt_389,usr_27,2025-05-21T17:15:36Z,logout,sess_195352
evt_390,usr_27,2025-04-18T18:31:09Z,feature_a,sess_151042
evt_391,usr_27,2025-05-08T14:57:36Z,feature_a,sess_986081
evt_392,usr_27,2025-05-31T18:07:32Z,export,sess_245117
evt_393,usr_27,2025-04-28T18:00:56Z,login,sess_481248
evt_394,usr_27,2025-04-05T09:10:19Z,login,sess_377810
evt_395,usr_27,2025-04-11T23:55:52Z,feature_a,sess_554624
evt_396,usr_27,2025-05-14T22:01:00Z,login,sess_848916
evt_397,usr_27,2025-04-21T17:06:53Z,logout,sess_818361
evt_398,usr_27,2025-04-10T06:04:43Z,feature_b,sess_360551
evt_399,usr_27,2025-04-11T19:43:44Z,feature_a,sess_817073
evt_400,usr_28,2025-04-20T04:46:06Z,feature_b,sess_286731
evt_401,usr_28,2025-04-22T03:54:56Z,feature_b,sess_364725
evt_402,usr_28,2025-04-17T20:11:48Z,export,sess_953157
evt_403,usr_28,2025-04-13T11:24:48Z,login,sess_926080
evt_404,usr_28,2025-04-05T18:54:51Z,feature_a,sess_644888
evt_405,usr_28,2025-05-06T00:06:20Z,login,sess_507215
evt_406,usr_28,2025-04-16T03:38:29Z,export,sess_775373
evt_407,usr_28,2025-05-06T11:15:31Z,login,sess_474731
evt_408,usr_28,2025-04-01T13:19:00Z,login,sess_423849
evt_409,usr_28,2025-05-28T18:00:26Z,login,sess_572298
evt_410,usr_28,2025-04-27T15:12:05Z,feature_b,sess_761284
evt_411,usr_28,2025-04-06T14:44:36Z,login,sess_592888
evt_412,usr_29,2025-04-12T08:36:56Z,logout,sess_252650
evt_413,usr_29,2025-05-14T14:19:51Z,logout,sess_843410
evt_414,usr_29,2025-05-18T04:01:42Z,login,sess_361872
